order_id,order_date,customer_id,product_name,quantity,price,total_sales,region,payment_method,prime_subscription,delivery_cost
581,08/09/2023,1f5c3c99-934b-43d6-b42d-2e597372133b,Sports,8,219.95,1759.6,West Midlands,Credit Card,FALSE,1
582,26/01/2023,279a4300-0e7a-41ce-bc47-3774ea647ce3,Furniture.,9,273.83,2464.47,Cornwall,Credit Card,FALSE,3
583,13/10/2023,b01ee447-b8a5-4797-94f8-95c974497335,Toys,6,150.45,902.7,Buckinghamshire,Amazon Pay,TRUE,0
584,15/04/2023,9fed8985-c777-49bb-9176-0651d8773e74,Fashion,4,394.74,1578.96,Cornwall,Amazon Pay,TRUE,0
585,06/05/2023,e9b565b7-4c86-4e89-a8c1-5b5d05e12396,Fashion,2,114.29,228.58,Leicestershire,Debit Card,FALSE,5
586,05/06/2023,f78bfeb2-6ce8-4c14-af5b-818c28f744e5,Furniture.,6,274.68,1648.08,East Sussex,Credit Card,TRUE,0
587,04/02/2023,188e82e7-c37f-4d98-bca2-9d0b4c98cb3d,Fashion,2,39.17,78.34,Rutland,Debit Card,TRUE,0
588,26/11/2023,4eb5a537-6f05-4b5f-8db1-f09e8759d4c1,Furniture.,1,339.37,339.37,East Riding of Yorkshire,Gift Card,FALSE,4
589,24/12/2023,e34b70dd-fb77-4fc4-81d3-0a0bebac0fd9,Electronics,1,386.73,386.73,Hampshire,Debit Card,TRUE,0
590,22/03/2023,1f2a0c55-c427-4e3d-9121-f0b0aa6576e0,Furniture.,7,41.44,290.08,Somerset,Amazon Pay,TRUE,0
591,14/08/2023,cde890e5-6c17-4a3d-9726-9f48af8d2df2,Electronics,1,401.88,401.88,Gloucestershire,Amazon Pay,FALSE,2
592,05/06/2023,7176f50d-9edd-4f18-a223-7dd9d2f1d425,Books,2,130.4,260.8,Leicestershire,Debit Card,TRUE,0
593,30/01/2023,0949adc7-3566-4bb5-88fc-a144d62ed052,Books,7,327.26,2290.82,Suffolk,Gift Card,TRUE,0
594,25/01/2023,bf46ad3f-2c51-4b9c-9250-2e3493af4033,Books,1,418.77,418.77,Cornwall,Gift Card,FALSE,1
595,11/09/2023,5d121cf7-2a9f-478f-9c99-1aad8701ee5e,Sports,4,426.68,1706.72,Buckinghamshire,Amazon Pay,TRUE,0
596,21/08/2023,6dc282c3-ff5f-4443-af79-cbc049fd5f0f,Books,6,373.62,2241.72,West Sussex,Amazon Pay,FALSE,3
597,03/06/2023,f2980093-779c-4792-a642-b5015a5b448f,Toys,4,354.71,1418.84,Cambridgeshire,Credit Card,FALSE,1
598,26/11/2023,9eaf4d3e-72e3-4b0a-80aa-28f444f8ecf5,Health & Beauty,7,60.6,424.2,Warwickshire,Amazon Pay,FALSE,2
599,04/09/2023,301798e7-b58e-44e0-8363-30030a1c0976,Home Appliances,5,32.22,161.1,Gloucestershire,Debit Card,TRUE,0
600,08/09/2023,55450313-c82b-45bf-8ae9-e926741f2297,Electronics,6,421.87,2531.22,Cornwall,Amazon Pay,FALSE,1
601,24/06/2023,238fbeeb-6410-4005-ae61-9c5393284515,Toys,8,111.43,891.44,West Yorkshire,Gift Card,FALSE,2
602,29/03/2023,44a04cc9-1f10-430b-906d-8599b30120d1,Sports,10,49.51,495.1,Surrey,Amazon Pay,FALSE,4
603,05/01/2023,c09cee06-2bce-4dc6-9c09-bedb5d98021b,Fashion,8,460.46,3683.68,Shropshire,Debit Card,FALSE,4
604,15/12/2023,d105e5f5-82cd-43b7-9edb-58bb2ae922e8,Health & Beauty,1,285.7,285.7,Suffolk,Debit Card,TRUE,0
605,17/04/2023,338cfd89-01c9-465f-a25f-040d658e23ec,Furniture.,1,8.08,8.08,Hampshire,Debit Card,FALSE,5
606,25/07/2023,3c5fadba-ee5e-40a4-be55-8d244c166bf3,Toys,3,67.26,201.78,Surrey,Debit Card,FALSE,3
607,26/06/2023,8a922f79-8a33-4133-9870-337215d0c5c8,Furniture.,1,40.52,40.52,Cheshire,Amazon Pay,TRUE,0
608,26/03/2023,2b2323c7-25fd-465d-97cf-3be39e1de2ee,Sports,10,280.22,2802.2,Norfolk,Debit Card,FALSE,2
609,10/12/2023,373e62d0-d530-408b-b892-ee1dabff1575,Furniture.,8,317.14,2537.12,Greater Manchester,Debit Card,TRUE,0
610,19/11/2023,b931330e-64c5-4b6e-9288-e443891e4107,Health & Beauty,10,416.45,4164.5,Cornwall,Amazon Pay,FALSE,4
611,16/07/2023,897b7953-2676-4f93-8039-59fc0c079f51,Toys,7,176.68,1236.76,Suffolk,Debit Card,FALSE,5
612,01/09/2023,5ee32080-2364-4f53-bda8-840511df0ad6,Books,2,106.86,213.72,Devon,Gift Card,TRUE,0
613,18/08/2023,85f93a89-9a4a-4c2c-9615-a9a78893e706,Toys,5,34.12,170.6,Tyne and Wear,Amazon Pay,TRUE,0
614,02/04/2023,f4749451-1d2f-4d04-b5f1-f19b05e457fb,Toys,2,365.09,730.18,Gloucestershire,Gift Card,FALSE,1
615,16/11/2023,5d904a70-4b5a-46d9-a22d-81c7e486b147,Health & Beauty,10,199.86,1998.6,Lancashire,Debit Card,TRUE,0
616,23/12/2023,df308348-68c2-4749-8a4f-b411e206ef83,Books,2,402.3,804.6,Surrey,Gift Card,TRUE,0
617,09/02/2023,497b831a-751f-400c-8a9b-6534afd972e8,Health & Beauty,10,404.2,4042,Nottinghamshire,Amazon Pay,TRUE,0
618,23/11/2023,8b8a45fe-42b2-4d39-9f67-5a465b015f7e,Electronics,10,192.95,1929.5,Buckinghamshire,Debit Card,FALSE,2
619,07/03/2023,4438431a-6cae-494a-b44e-f25f6c8fec89,Toys,1,41.87,41.87,West Yorkshire,Debit Card,FALSE,3
620,26/10/2023,a48abde8-71d6-401d-a189-16bb05b43c5a,Books,7,462.35,3236.45,Leicestershire,Credit Card,FALSE,5
621,01/10/2023,37d72503-81e0-45bc-a5da-1edaa8f7c27c,Books,6,325,1950,Merseyside,Gift Card,FALSE,4
622,23/02/2023,fdb4fc6c-6cbc-4051-b996-544769913c22,Sports,9,416.37,3747.33,Cumbria,Amazon Pay,TRUE,0
623,18/02/2023,e11dd14e-d5fa-409f-951e-cdf2f8de866f,Books,5,269.17,1345.85,Isle of Wight,Gift Card,FALSE,4
624,19/11/2023,7fc6b361-f3d8-468e-96dc-38a4838b8d56,Books,6,233.63,1401.78,West Midlands,Amazon Pay,FALSE,4
625,23/10/2023,081b67f7-97e0-4bbe-bc62-73d0ffd90c00,Home Appliances,4,15.91,63.64,West Midlands,Credit Card,FALSE,2
626,14/02/2023,176e1062-9b8d-4bde-89be-da2a4b85160d,Electronics,4,497.5,1990,Leicestershire,Credit Card,TRUE,0
627,18/03/2023,a2f5c169-0cd1-41f8-b25a-400018c353c6,Health & Beauty,8,379.26,3034.08,Bristol,Credit Card,TRUE,0
628,23/01/2023,2c6b1af8-e860-418c-8d40-c7427cfc486f,Home Appliances,7,259.65,1817.55,Nottinghamshire,Debit Card,TRUE,0
629,07/02/2023,286ae2d3-37f0-4589-89c9-d8eb48a6fca4,Electronics,4,474.43,1897.72,Nottinghamshire,Credit Card,TRUE,0
630,07/09/2023,f6dadae4-4c96-4deb-b3f8-10079f98c0ee,Electronics,6,265.91,1595.46,North Yorkshire,Credit Card,TRUE,0
631,28/04/2023,64fcaba5-d00d-4ad8-9851-61334f8968dd,Sports,1,109.14,109.14,Durham,Debit Card,FALSE,1
632,08/10/2023,25c74b98-a1ac-4241-8873-6bbe9e9734a3,Toys,8,120.6,964.8,Lincolnshire,Gift Card,FALSE,4
633,30/07/2023,22d3b316-4dcf-42c3-b05f-590b1e096310,Home Appliances,5,221.44,1107.2,South Yorkshire,Gift Card,TRUE,0
634,03/01/2023,22663646-c295-4ce4-9a9b-30aac9136aff,Sports,7,460.19,3221.33,Northumberland,Gift Card,TRUE,0
635,16/08/2023,caf2a5a6-b970-4c43-b50a-4f2fe9033a36,Sports,2,151.34,302.68,East Riding of Yorkshire,Debit Card,TRUE,0
636,07/04/2023,ff128c58-cf6a-45cb-b380-5e5411178648,Home Appliances,10,444.86,4448.6,Kent,Credit Card,TRUE,0
637,27/02/2023,5c21f2d1-5fb5-4d76-9cc8-a47769f12c26,Health & Beauty,7,229.4,1605.8,West Sussex,Credit Card,FALSE,2
638,03/04/2023,49dd3e8f-92c9-4fe6-a475-f768519b171a,Sports,3,428.3,1284.9,Norfolk,Gift Card,FALSE,3
639,01/03/2023,abd44a1c-262f-4450-a4e3-5b1746962bed,Toys,7,70.26,491.82,East Riding of Yorkshire,Gift Card,TRUE,0
640,11/11/2023,a7c4666a-c219-425b-aad0-92744539bb62,Home Appliances,10,66.7,667,Suffolk,Debit Card,FALSE,4
641,11/05/2023,d0cf3fe2-996c-4000-be6a-d1f20454fc35,Fashion,6,211.9,1271.4,West Yorkshire,Gift Card,TRUE,0
642,26/10/2023,58142e9f-a3bc-46c2-8926-0e77295d1534,Furniture.,10,228.78,2287.8,Lancashire,Credit Card,FALSE,2
643,13/12/2023,c10e51a8-eb78-49ef-a065-c6534674b050,Home Appliances,4,51.58,206.32,Shropshire,Gift Card,FALSE,3
644,22/07/2023,90cc8bbc-f182-40a3-8fd6-5063ed6058e0,Toys,1,120.28,120.28,Gloucestershire,Gift Card,FALSE,5
645,15/06/2023,4a365f02-0cfa-41af-a6dc-05417b5edfed,Home Appliances,1,232.07,232.07,Suffolk,Debit Card,FALSE,4
646,14/01/2023,54a528fe-bd44-4c22-ab5c-34cafd9e1396,Fashion,2,293.32,586.64,West Yorkshire,Amazon Pay,TRUE,0
647,14/12/2023,0431d159-851c-43ca-b02c-e50134449c59,Books,7,318.93,2232.51,Nottinghamshire,Credit Card,FALSE,1
648,28/08/2023,05720613-bf99-4c5d-a4e7-ec79a5b24ddf,Home Appliances,2,151.92,303.84,Nottinghamshire,Gift Card,TRUE,0
649,01/11/2023,a7e559a7-0f20-4c47-9e08-e7bf70d4e0e9,Electronics,5,165.24,826.2,Berkshire,Credit Card,FALSE,2
650,13/03/2023,c4e5c0f3-a4f2-4643-b85c-35ae0211c6d8,Sports,6,390.57,2343.42,Dorset,Amazon Pay,FALSE,4
651,20/04/2023,691695be-87c8-4e81-a99c-c92ef2d3323b,Home Appliances,2,355.7,711.4,Wiltshire,Debit Card,FALSE,5
652,29/03/2023,a7fca8f2-19f8-44f3-a125-18aba67566ff,Home Appliances,9,382.07,3438.63,Norfolk,Amazon Pay,FALSE,5
653,14/08/2023,8030992a-bcd4-4550-a10b-a2796a5ebb5a,Sports,5,131.24,656.2,Oxfordshire,Amazon Pay,FALSE,2
654,08/12/2023,f3244fa2-5438-476b-b319-d28fd7be1525,Electronics,2,113.42,226.84,Buckinghamshire,Gift Card,FALSE,1
655,22/10/2023,ebc7546e-7a88-428c-858e-b8bd76548628,Toys,10,168.67,1686.7,West Sussex,Gift Card,FALSE,5
656,01/11/2023,aa96be9a-8537-423a-bb88-215232c87853,Home Appliances,1,39.24,39.24,East Riding of Yorkshire,Gift Card,FALSE,4
657,03/07/2023,7d63d0fe-3389-427c-962a-34f29d9c3c7e,Electronics,2,367.32,734.64,Leicestershire,Amazon Pay,FALSE,2
658,02/10/2023,33709baa-1853-4b94-bebd-817377085d6e,Home Appliances,3,158.16,474.48,Isle of Wight,Gift Card,TRUE,0
659,17/07/2023,32b4dc7e-08ae-4d03-830c-813e92c3b082,Home Appliances,5,6.41,32.05,Wiltshire,Debit Card,FALSE,3
660,01/10/2023,b1504553-f67c-4ed2-ad02-843ea76adbf4,Health & Beauty,9,294.58,2651.22,East Riding of Yorkshire,Debit Card,FALSE,4
661,02/02/2023,aae7a3eb-e4d1-42e3-b888-457d274e1479,Fashion,3,366.33,1098.99,Derbyshire,Amazon Pay,TRUE,0
662,15/08/2023,ff3deaf7-3009-4468-8521-930155dda2d6,Toys,9,265.37,2388.33,Wiltshire,Credit Card,TRUE,0
663,15/06/2023,ef7c6a85-ce9e-457f-91ad-bfd65ecc6f56,Electronics,4,169.73,678.92,Northumberland,Amazon Pay,TRUE,0
664,02/11/2023,d0c65337-42a1-46e8-abda-e2fe1bedbdb5,Electronics,10,491.58,4915.8,Cheshire,Debit Card,TRUE,0
665,03/03/2023,2892a28c-53d9-428e-a097-cf8ba8ec8955,Furniture.,2,330.81,661.62,Tyne and Wear,Gift Card,TRUE,0
666,23/01/2023,4e72776c-26e7-4783-b9c5-53c1e59e92a9,Books,5,128.6,643,Cheshire,Amazon Pay,TRUE,0
667,10/12/2023,8ab7da21-d029-4928-949b-1d19f51398e3,Electronics,5,46.69,233.45,Essex,Gift Card,TRUE,0
668,12/09/2023,5eee509e-8098-465c-bc1a-d4022117df79,Electronics,9,160.95,1448.55,Hertfordshire,Gift Card,TRUE,0
669,24/09/2023,b0a55fe1-5bbd-4f30-8bbe-af5b6c9cf5ec,Sports,6,137.08,822.48,Warwickshire,Amazon Pay,TRUE,0
670,27/03/2023,e954a77b-bbc4-4ea3-9006-b804c8f6a51e,Sports,6,64.13,384.78,Norfolk,Amazon Pay,FALSE,3
671,01/09/2023,07ca9291-bc46-40e7-aabf-c7f21822bf25,Furniture.,10,306.6,3066,Cheshire,Credit Card,FALSE,3
672,15/10/2023,ca4f7bea-4940-48a2-a893-506107c95357,Fashion,8,38.89,311.12,Essex,Debit Card,FALSE,5
673,21/05/2023,ce6b55ed-eab1-4abb-8116-f9078bed1dcf,Fashion,8,436.68,3493.44,Suffolk,Amazon Pay,TRUE,0
674,15/06/2023,02bbdf2e-edb1-41ea-9a48-9f6a7d6f4684,Sports,9,385.05,3465.45,Hampshire,Amazon Pay,FALSE,3
675,25/12/2023,ecc85051-11b4-4364-aa60-3ca50b240ff0,Toys,9,67.69,609.21,Tyne and Wear,Debit Card,FALSE,5
676,22/02/2023,e7d9fa22-b3a1-4923-818b-70aeb9c479b3,Home Appliances,7,219.33,1535.31,Staffordshire,Credit Card,TRUE,0
677,24/09/2023,99087c98-6efd-4f7c-bdd6-ae8fbbc7a76d,Electronics,4,153.84,615.36,Gloucestershire,Debit Card,FALSE,5
678,16/02/2023,86f3a154-9adb-4ed6-b6d5-83bb5ada5e2f,Electronics,9,194.82,1753.38,Cambridgeshire,Gift Card,TRUE,0
679,15/03/2023,475582be-775e-42ff-995f-bcb107e294f1,Sports,2,326.51,653.02,Cambridgeshire,Amazon Pay,FALSE,5
680,08/03/2023,2eb982e4-c628-4ad6-8767-4250562bdc22,Sports,2,306.08,612.16,Tyne and Wear,Debit Card,FALSE,2
681,12/07/2023,25fa28b7-8209-49d6-9430-ce8aacdd11b7,Sports,5,285.12,1425.6,Shropshire,Debit Card,FALSE,1
682,21/01/2023,a135aa08-d0c8-448a-a78f-eb814c19d094,Home Appliances,7,412.25,2885.75,Surrey,Debit Card,TRUE,0
683,29/01/2023,394e43e7-8eff-45f8-99db-ab356bf99980,Fashion,5,312.58,1562.9,Cumbria,Credit Card,TRUE,0
684,09/06/2023,f4d7d459-2c91-458a-be1b-0dd023636104,Health & Beauty,5,273.81,1369.05,East Riding of Yorkshire,Amazon Pay,FALSE,2
685,23/05/2023,236d59f2-e969-48d3-9abe-bacfcaeb53d5,Home Appliances,5,63.03,315.15,Oxfordshire,Amazon Pay,TRUE,0
686,25/09/2023,5bf95fa6-3f1a-4c1b-9729-0fd4d73e4aad,Books,10,191.53,1915.3,Shropshire,Debit Card,FALSE,3
687,07/01/2023,8d054191-dfbd-41fc-8232-7711822e37fa,Furniture.,7,323.31,2263.17,Durham,Gift Card,FALSE,3
688,11/01/2023,2791b54d-48e4-4cea-959e-a83440f97e83,Home Appliances,8,481.4,3851.2,Lincolnshire,Gift Card,FALSE,2
689,11/12/2023,1216d814-5822-4cd0-9f05-de1dc2767a8e,Sports,1,7.77,7.77,Bristol,Amazon Pay,FALSE,3
690,13/03/2023,4be43ebe-c6da-4ae2-9381-f00c85c6c0ba,Home Appliances,2,194.2,388.4,City of London,Debit Card,TRUE,0
691,03/07/2023,77549a1b-7038-4a3d-b444-9776efa7280d,Electronics,5,179.41,897.05,Lancashire,Credit Card,FALSE,1
692,13/10/2023,64aafb69-b4da-455f-a3e6-cd8dd8f821f6,Electronics,3,378.21,1134.63,Warwickshire,Debit Card,TRUE,0
693,10/08/2023,5a3e35ba-6094-45b9-b781-1da6c70aa3b0,Books,1,8.61,8.61,Gloucestershire,Gift Card,TRUE,0
694,22/07/2023,340a29eb-4e1b-4da2-b475-40c1d4ea4d59,Fashion,3,258.57,775.71,Kent,Credit Card,TRUE,0
695,26/10/2023,9b602fbf-d5b4-497b-815e-9c0e7d9392c3,Sports,9,454.68,4092.12,Isle of Wight,Amazon Pay,TRUE,0
696,22/07/2023,e6b1f17d-0b2f-4fe0-9fd2-21d9f65435f1,Home Appliances,3,18.17,54.51,Wiltshire,Debit Card,TRUE,0
697,05/05/2023,16bfde9f-aec8-4e9a-b1d5-a2a2c06e76ff,Health & Beauty,5,467.56,2337.8,Gloucestershire,Gift Card,TRUE,0
698,15/09/2023,7e449291-b971-4aea-a8f3-bba4472fdf26,Sports,4,439.21,1756.84,Herefordshire,Gift Card,TRUE,0
699,12/10/2023,30d34f83-0ee4-4300-bc53-f3ad531302f1,Fashion,10,332.01,3320.1,Kent,Gift Card,TRUE,0
700,16/10/2023,36cfd383-6cba-453e-86ad-d85ff797499f,Health & Beauty,7,404.51,2831.57,Herefordshire,Credit Card,FALSE,1
701,14/10/2023,51d9b853-3b66-4eff-b8dd-ce63bd4a4025,Home Appliances,1,466.06,466.06,Staffordshire,Amazon Pay,FALSE,1
702,10/04/2023,be54a97e-dbc5-406b-82dc-3b18058d00e0,Fashion,10,495.88,4958.8,Merseyside,Amazon Pay,TRUE,0
703,02/04/2023,632d6151-3248-4689-9aac-bd25be6a16ce,Furniture.,8,231.43,1851.44,Cumbria,Gift Card,TRUE,0
704,19/12/2023,2df16c83-e244-4b9e-ac23-7c510b9d9d9b,Sports,8,115.29,922.32,Staffordshire,Debit Card,TRUE,0
705,20/06/2023,d2afaae1-aba0-4173-9cde-5e6bbeaf81e4,Electronics,1,135.88,135.88,Hertfordshire,Amazon Pay,FALSE,4
706,24/08/2023,b98e7461-6cae-4df8-aab7-0ec58db0d6f9,Health & Beauty,8,368.45,2947.6,East Sussex,Amazon Pay,TRUE,0
707,10/09/2023,4abd215d-44b9-4206-97df-bd3923b17ae3,Fashion,4,223.94,895.76,Hertfordshire,Gift Card,FALSE,4
708,29/03/2023,b26d9032-7683-4350-896b-db67f9583cf7,Health & Beauty,6,166.88,1001.28,Wiltshire,Credit Card,TRUE,0
709,13/12/2023,c9c15439-526b-4c10-876a-a5dc218c5081,Toys,9,371.93,3347.37,Merseyside,Credit Card,FALSE,4
710,16/07/2023,2f64c2e9-a485-40ad-976d-bb94b59f0777,Fashion,3,401.07,1203.21,Worcestershire,Gift Card,TRUE,0
711,26/06/2023,119250c5-07c6-4b3f-b075-73a7fa5a8849,Home Appliances,8,106.79,854.32,Bristol,Credit Card,FALSE,5
712,17/04/2023,f33ae7eb-68e4-45f4-989b-742746362dd1,Electronics,7,165.81,1160.67,Lincolnshire,Gift Card,TRUE,0
713,09/05/2023,ed197daf-1024-4e9e-af0f-e899a659a2b0,Books,9,347.73,3129.57,Worcestershire,Debit Card,FALSE,3
714,30/01/2023,6d150949-80be-49e1-afd8-dcc33c497c76,Toys,1,398.27,398.27,Staffordshire,Debit Card,TRUE,0
715,02/06/2023,8c948f7a-28fe-4ded-a6d2-27f00f9a4130,Books,6,426.58,2559.48,Wiltshire,Credit Card,FALSE,1
716,02/12/2023,0db4ad98-db79-404c-8a27-5f805eebef60,Home Appliances,7,344.72,2413.04,Merseyside,Gift Card,FALSE,5
717,05/01/2023,6a42b95b-8ae2-4a47-bc0d-2f5bc00515e3,Sports,6,403.35,2420.1,East Riding of Yorkshire,Debit Card,TRUE,0
718,25/04/2023,07b4b4b6-3c08-4c24-be7b-c7b1cd767cd0,Furniture.,9,477.09,4293.81,Merseyside,Credit Card,FALSE,5
719,04/01/2023,f0e36a33-490c-4837-aa03-8d3df99a36b4,Electronics,4,491.39,1965.56,Surrey,Amazon Pay,FALSE,4
720,17/02/2023,64f71198-e32c-4076-bf91-1529f2b4ee8d,Fashion,7,315.27,2206.89,West Yorkshire,Gift Card,TRUE,0
721,10/09/2023,0c81c684-3a55-4ca5-b172-77f3d438a6ae,Furniture.,2,139.55,279.1,East Sussex,Credit Card,TRUE,0
722,20/04/2023,bfcc0f10-37cd-430e-a15f-0320acbea7c4,Health & Beauty,1,165.81,165.81,Nottinghamshire,Gift Card,TRUE,0
723,25/09/2023,22d6cb56-e836-4aa8-b708-5c9325f66d1c,Home Appliances,9,13.65,122.85,Herefordshire,Gift Card,TRUE,0
724,04/04/2023,08e0b417-3e9b-474b-b99b-3d8f8d17df9f,Fashion,9,451.54,4063.86,Somerset,Amazon Pay,FALSE,3
725,16/01/2023,f9ec9342-a329-4c1e-a5e2-ecaf72dc2deb,Sports,8,422,3376,Durham,Gift Card,FALSE,4
726,16/10/2023,5bf58d0f-6c0f-4075-ba55-ac6504f9539c,Books,1,214.35,214.35,South Yorkshire,Amazon Pay,FALSE,1
727,30/06/2023,dc774912-a787-47e0-ae98-8890d8fa8c33,Books,3,190.31,570.93,Rutland,Debit Card,TRUE,0
728,06/07/2023,b4bc63d6-b203-4bee-be9f-b6b2b8232f39,Electronics,1,294.07,294.07,Tyne and Wear,Debit Card,FALSE,4
729,01/11/2023,fa89edd1-d743-46cf-80d7-6dd07d1f0c0f,Health & Beauty,5,183.54,917.7,Shropshire,Gift Card,TRUE,0
730,04/11/2023,d18ca7e8-9f5c-4a72-8231-53de464ddaac,Sports,5,124.63,623.15,Cumbria,Gift Card,FALSE,2
731,16/05/2023,bdd3c524-6ea1-48e1-9dcc-601d7bd66284,Furniture.,6,187.11,1122.66,Merseyside,Gift Card,TRUE,0
732,07/06/2023,c4673ad8-b67b-4353-a234-8a9ee0a9de8d,Fashion,5,406.45,2032.25,East Sussex,Amazon Pay,FALSE,3
733,20/04/2023,88d76cc3-bf3b-4df3-b743-96b114c5e608,Toys,10,295.45,2954.5,Rutland,Credit Card,TRUE,0
734,29/05/2023,f444db59-7209-4806-a77a-7e2f7ea86582,Home Appliances,1,51.81,51.81,Cambridgeshire,Credit Card,TRUE,0
735,10/01/2023,a1b537c5-70ea-4ee1-bb83-e12e0fa3ab3a,Books,3,50.84,152.52,Merseyside,Gift Card,FALSE,4
736,09/10/2023,831dd4f2-79d2-44f6-a8d8-064ae00730ff,Home Appliances,1,11.88,11.88,East Riding of Yorkshire,Gift Card,FALSE,5
737,21/10/2023,809208cf-48db-4ec5-bff6-1d7faee3bb66,Fashion,6,255.7,1534.2,Greater Manchester,Gift Card,TRUE,0
738,26/10/2023,a10ea827-edaf-4486-8c7c-cabc1e100477,Fashion,5,374.53,1872.65,Devon,Gift Card,FALSE,5
739,02/11/2023,981bb543-e5ca-4447-82bc-507243a65e24,Home Appliances,3,238.1,714.3,Hampshire,Debit Card,FALSE,3
740,24/02/2023,9ef5ff48-6e66-4405-bfc3-e6177c84b58b,Books,1,5.47,5.47,Cumbria,Amazon Pay,FALSE,3
741,10/11/2023,4690e137-5cf5-4399-8c57-0883a1b6f780,Electronics,1,469.85,469.85,Hertfordshire,Debit Card,TRUE,0
742,21/01/2023,ac9cca55-d0b2-442a-926f-2a4bd10a91db,Furniture.,8,419.77,3358.16,Rutland,Amazon Pay,TRUE,0
743,21/08/2023,f3a57707-fa01-498c-964b-9b1a61ea0693,Toys,1,492.04,492.04,Dorset,Amazon Pay,TRUE,0
744,30/07/2023,898878db-4151-4c75-afca-8c38381c8ed9,Health & Beauty,9,271.28,2441.52,Oxfordshire,Debit Card,FALSE,3
745,11/05/2023,c63377c4-1838-4d25-9d46-f39c1eee0644,Electronics,4,382.25,1529,Surrey,Amazon Pay,TRUE,0
746,18/01/2023,bbe4c151-f6b6-470d-a12a-6856aafae2f1,Books,2,51.65,103.3,Berkshire,Amazon Pay,TRUE,0
747,07/06/2023,256a789f-def5-4269-9f19-c7398e9d1363,Sports,6,395.65,2373.9,Kent,Gift Card,TRUE,0
748,22/04/2023,a00baaa5-0744-4ba7-964f-283b91f2f894,Books,2,55.99,111.98,Shropshire,Debit Card,TRUE,0
749,09/04/2023,64efbb8a-ecb3-4c5a-97e9-376afbdf7491,Fashion,2,475.99,951.98,Suffolk,Debit Card,FALSE,3
750,23/01/2023,e4c22733-5446-43e9-b93e-2d23451e85b0,Fashion,8,493.58,3948.64,Northamptonshire,Gift Card,TRUE,0
751,05/07/2023,8b0d6984-ffc4-46a3-b522-186274f70c6c,Health & Beauty,9,136.6,1229.4,Wiltshire,Amazon Pay,FALSE,2
752,21/07/2023,a3984752-ccd2-46f3-962c-5b6a0b1ee741,Toys,1,49.54,49.54,Cumbria,Credit Card,FALSE,1
753,18/06/2023,5653f99d-abcb-41eb-a946-afda2d88758e,Health & Beauty,6,125.31,751.86,Norfolk,Amazon Pay,FALSE,3
754,01/01/2023,b5187796-d4ac-4d67-a693-f263bb33518d,Electronics,1,29.9,29.9,Herefordshire,Amazon Pay,FALSE,5
755,11/04/2023,b9a1d57d-8220-4554-8ff2-b32dcfe30d5f,Furniture.,5,388.05,1940.25,Greater London,Amazon Pay,FALSE,2
756,06/07/2023,385158fd-432d-4f8e-bf26-c4c0aecc9e7d,Home Appliances,8,298.69,2389.52,Cumbria,Gift Card,FALSE,3
757,23/10/2023,0a40c72b-304c-4caa-a115-9e136bd98802,Home Appliances,10,18,180,Devon,Gift Card,TRUE,0
758,19/03/2023,751590a7-954c-49ec-bb89-c765152b9284,Books,2,464.38,928.76,East Riding of Yorkshire,Debit Card,FALSE,2
759,04/12/2023,4b869887-7cd1-47b1-931a-858d48708bfc,Home Appliances,3,433.75,1301.25,Shropshire,Gift Card,FALSE,5
760,21/03/2023,2c1aba65-80df-42ac-a53d-b1a97afbb17f,Fashion,3,147.54,442.62,North Yorkshire,Debit Card,TRUE,0
761,13/12/2023,311355c9-4115-4c28-815d-bffb8f24b9aa,Books,10,205.33,2053.3,Isle of Wight,Amazon Pay,TRUE,0
762,31/08/2023,879dc952-cbe5-4253-be77-cdcae185a8bd,Sports,2,289.06,578.12,Hertfordshire,Amazon Pay,FALSE,3
763,30/04/2023,c822b191-c3dc-4edd-8757-44ce9c86c855,Furniture.,3,365.94,1097.82,Essex,Credit Card,TRUE,0
764,22/03/2023,ea2ec284-7beb-445e-94c9-16700b44a42b,Furniture.,2,92.9,185.8,Lincolnshire,Gift Card,FALSE,3
765,20/10/2023,0b041cc0-e35a-4017-b56b-f3f115cee8f4,Home Appliances,5,483.43,2417.15,Nottinghamshire,Gift Card,TRUE,0
766,20/04/2023,c6256fca-b929-4801-b423-04804794cb71,Fashion,3,467.95,1403.85,Greater Manchester,Credit Card,FALSE,4
767,11/01/2023,12681d92-b701-4d2d-a97a-8b508b86c71d,Toys,2,269.37,538.74,Tyne and Wear,Credit Card,TRUE,0
768,28/11/2023,7dc2437d-8b29-4357-a1df-25ebf5842a75,Fashion,1,466.16,466.16,Hertfordshire,Debit Card,FALSE,1
769,16/10/2023,3442bea3-e3c8-4254-9c4e-cac20b4e1253,Furniture.,9,188.66,1697.94,Bedfordshire,Credit Card,FALSE,4
770,28/05/2023,936db94f-c8ea-43bd-873a-6fbf151d8bf6,Toys,5,11.86,59.3,Hampshire,Gift Card,FALSE,1
771,12/06/2023,2518316f-65c4-4125-828b-8a15c10b8db0,Furniture.,8,267.69,2141.52,Northumberland,Credit Card,FALSE,1
772,26/08/2023,25d2f529-c193-4463-b5b6-02247f0b61d9,Fashion,2,350.1,700.2,Herefordshire,Amazon Pay,TRUE,0
773,05/10/2023,70a370b9-cdd6-4edf-ab7d-a9dee9f64a8d,Electronics,2,420.43,840.86,Oxfordshire,Gift Card,TRUE,0
